name,source_ref,source_pool,decision,tier,category,relevance_score,quality_score,freshness_score,stability_score,uniqueness_score,ai_density_score,ai_density_estimate,marketing_risk,marketing_penalty,shallow_content_penalty,commercial_content_ratio,commercial_commentary_penalty,generic_tech_ratio,generic_tech_penalty,source_dependency_risk,final_score,exclusion_reason,keep_or_drop_reason
肥话连篇,temporary_pool_ref_redacted,temporary_podcast_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
捕蛇者说,temporary_pool_ref_redacted,temporary_podcast_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
卫诗婕｜漫谈Light the Star,temporary_pool_ref_redacted,temporary_podcast_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AI Engineer,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AI Explained,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AI Master,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AI Search,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AI Video School,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
AICodeKing,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Andrej Karpathy,https://x.com/karpathy,curated_ai_sources,keep,A,industry_leader,9,10,7,8,10,9,high,low,0,0,0.0,0,0.1,1,4,8.7,,大模型工程、教育和源码级解释的高密度个人源。
Anthropic,https://x.com/AnthropicAI,curated_ai_sources,keep,S,official,10,10,9,8,10,10,high,low,0,0,0.0,0,0.0,0,4,9.5,,Claude 模型、安全研究、企业智能体能力的官方主线。
AssemblyAI,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Claude,https://x.com/claudeai,curated_ai_sources,keep,A,official,9,9,9,8,9,10,high,low,1,0,0.0,0,0.0,0,4,8.8,,Claude 产品能力、Claude Code 与工作流场景更新的官方线。
Cognitive Revolution,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
DeepLearningAI,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Every,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Futurepedia,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Google DeepMind,https://x.com/GoogleDeepMind,curated_ai_sources,keep,S,official,10,10,9,8,10,10,high,low,0,0,0.0,0,0.0,0,4,9.5,,DeepMind 模型、科研和安全进展的一手官方源。
How I AI,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Hung-yi Lee,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
LangChain,https://x.com/LangChainAI,curated_ai_sources,keep,A,technical_share,9,8,9,8,8,9,high,low,1,1,0.0,0,0.0,0,4,8.1,,Agent、RAG、LangGraph 和应用工程实践的高密度技术源。
Last Week in AI,https://lastweekin.ai/feed/,curated_ai_sources,keep,B,technical_share,8,7,8,8,7,8,high,low,1,2,0.1,1,0.0,0,1,7.1,,AI 行业动态与研究进展的高密度周频补充源。
Liam Ottley,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Machine Learning Street Talk,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Matt Wolfe,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
MattVidPro AI,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Matthew Berman,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
NetworkChuck,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Nick Saraev,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
No Priors,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
OpenAI,https://x.com/OpenAI,curated_ai_sources,keep,S,official,10,10,9,8,10,10,high,low,0,0,0.0,0,0.0,0,4,9.5,,OpenAI 官方主发布线，模型、产品、API 与安全更新的一手源。
Pika Labs,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Riley Brown,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Runway,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Siraj Raval,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Tao Prompts,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
The AI Advantage,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Tina Huang,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Two Minute Papers,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Unsupervised Learning: Redpoint's AI Podcast,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Wes Roth,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Yannic Kilcher,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
leerob,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
跟李沐学AI,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Acquired,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Alex Kantrowitz,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
All-In Podcast,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Better Ideas,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Branch Education,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Business Insider,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
ColdFusion,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Core Memory Podcast,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
CrashCourse,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Curious Refuge,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Dwarkesh Patel,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
EO,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Google,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Greg Isenberg,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Invest Like The Best,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Kurzgesagt - In a Nutshell,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Lex Fridman,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Luma,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
My First Million,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Naval,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Nikhil Kamath,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Sabin Civil Engineering,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Silicon Valley Girl,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
StatQuest with Josh Starmer,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Stripe,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
The Diary Of A CEO,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
The Knowledge Project Podcast,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
The PrimeTime,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Theoretically Media,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
This Week in Startups,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Thomas Frank,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Y Combinator,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
a16z,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
companyman,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
mrblock 區塊先生,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
struthless,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Patrick Boyle,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Sequoia Capital,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Andrew Huberman,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
Chris Williamson,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
MrBeast,temporary_pool_ref_redacted,temporary_youtube_pool,drop,out_of_scope,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,out_of_scope_media_type,本轮不做播客/YouTube/TTS/视频链路，避免把文本雷达主线复杂化。
